seg	id	title	url	evidence	detail
S5	CLOSED-20	KVDrive — holistic multi-tier (GPU / host DRAM / SSD) KV cache management	https://arxiv.org/abs/2605.18071	READ BODY	Published 2026-05-18. Verbatim abstract: "We present KVDrive, a holistic multi-tier KV cache management system spanning GPU memory, host DRAM, and SSD. Unlike prior work that pursues greater sparsity through algorithmic refinements, KVDrive tackles the problem from a systems perspective - jointly orchestrating cache placement, pipeline scheduling, and cross-tier coordination to sustain high-throughput inference under tight GPU budgets." Reported result verbatim (delegated retrieval): "The system achieves up to 1.74x higher throughput compared to state-of-the-art works while preserving accuracy." Its explicit rebuttal of CPU-attention offloading is quoted under ABANDONED-20.
S5	CLOSED-21	Tutti — GPU-centric KV cache object store for SSD-backed KV cache	https://arxiv.org/abs/2605.03375	READ BODY	Published 2026-05-05. Verbatim abstract: "This paper presents Tutti, an efficient SSD-backed KV caching solution that eliminates CPU intervention from the critical data and I/O control paths between HBM and SSDs. At the core of Tutti is a GPU-centric KV cache object store, in which the CPU is only responsible for [...]". Reported result verbatim (delegated retrieval): "compared with the SOTA GDS-enabled SSD-backed solution, Tutti reduces TTFT by 78.3% under strict SLO constraints and improves the achievable request rate by 2x."
S5	CLOSED-22	IMPRESS — importance-informed multi-tier prefix KV storage (single GPU + one SSD)	https://www.usenix.org/conference/fast25/presentation/chen-weijian-impress (paper PDF: https://www.usenix.org/system/files/fast25-chen-weijian-impress.pdf)	READ BODY	Published at USENIX FAST 2025. I verified the title on the USENIX presentation page verbatim: "IMPRESS: An Importance-Informed Multi-Tier Prefix KV Storage System for Large Language Model Inference", and confirmed the PDF exists (HTTP 200, 1,418,658 bytes, "PDF document, version 1.7, 8 pages"). The evaluation hardware, verbatim as retrieved by delegated retrieval from §6.1 of the PDF: "Our experiments are performed on a server with 2[×] AMD EPYC 7763 CPUs (64 cores), 128 GB DRAM, one NVIDIA A100 GPU with 80GB HBM, and one 2TB Intel SSD whose measured read throughput is around 5GB/s. The GPU and CPU are connected via PCIe 4.0[×]16." (The `[×]` glyphs are math-font multiplication signs that the extractor could not render; they are marked rather than silently smoothed.) This is the closest published match to the target researcher's shape: one GPU plus one local SSD.
S5	CLOSED-23	`CachePolicyFactory` — pluggable/out-of-tree eviction policies for the CPU offload tier	https://github.com/vllm-project/vllm/pull/49114	READ BODY	Merged by orozery 2026-07-29. Verbatim from the PR body: "CPUOffloadingManager resolves eviction_policy ("lru"/"arc") through a private, closed dict in manager.py with no way for an out-of-tree package to plug in its own CachePolicy implementation by name, the same way OffloadingSpecFactory and KVConnectorFactory already let external specs/connectors register themselves." The shipped vLLM 0.29.0 doc confirms the result verbatim: "`eviction_policy` resolves through `CachePolicyFactory` (`vllm/v1/kv_offload/cpu/policies/factory.py`), which pre-registers the built-in `lru` and `arc` policies."
S6	CLOSED-1	MLA (Multi-head Latent Attention, DeepSeek-V2)	https://arxiv.org/abs/2405.04434	READ BODY	The canonical architectural KV reduction. Retrieved title "DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts Language Model"; abstract states verbatim: "MLA guarantees efficient inference through significantly compressing the Key-Value (KV) cache into a latent vector, while DeepSeekMoE enables training strong models at an economical cost through sparse computation. Compared with DeepSeek 67B, DeepSeek-V2 achieves significantly stronger performance, and meanwhile saves 42.5% of training costs, reduces the KV cache by 93.3%, and boosts the maximum generation throughput to 5.76 times."
S6	CLOSED-2	MQA (Multi-Query Attention)	https://arxiv.org/abs/1911.02150	READ BODY	The original KV-head-reduction design and the baseline every later scheme compares against. Verbatim: "We propose a variant called multi-query attention, where the keys and values are shared across all of the different attention \"heads\", greatly reducing the size of these tensors and hence the memory bandwidth requirements of incremental decoding. We verify experimentally that the resulting models can indeed be much faster to decode, and incur only minor quality degradation from the baseline."
S6	CLOSED-3	GQA (Grouped-Query Attention)	https://arxiv.org/abs/2305.13245	READ BODY	Closes the "how do I get MQA's memory win on an existing checkpoint" question. Verbatim: "we (1) propose a recipe for uptraining existing multi-head language model checkpoints into models with MQA using 5% of original pre-training compute, and (2) introduce grouped-query attention (GQA), a generalization of multi-query attention which uses an intermediate (more than one, less than number of query heads) number of key-value heads. We show that uptrained GQA achieves quality close to multi-head attention with comparable speed to MQA."
S6	CLOSED-4	DMC (Dynamic Memory Compression)	https://arxiv.org/abs/2403.09636	READ BODY	The reference "learned, per-head/per-layer online KV compression ratio" result. Verbatim: "we propose Dynamic Memory Compression (DMC), a method for online key-value cache compression at inference time. Most importantly, the model learns to apply different compression ratios in different heads and layers." and "DMC preserves the original downstream performance with up to 4x cache compression, outperforming up-trained grouped-query attention (GQA) and key-value eviction policies (H$_2$O, TOVA). GQA and DMC can be even combined to obtain compounded gains." Note: published, but NOT shipped in any of the three engines surveyed (see ABANDONED-1/2).
S6	CLOSED-5	MiniCache	https://arxiv.org/abs/2405.14366	READ BODY	Depth-dimension KV merging, the technique that most "KV merging" papers build on. Verbatim: "we present a simple yet effective approach, called MiniCache, to compress the KV cache across layers from a novel depth perspective, significantly reducing the memory footprint for LLM inference. Our approach is based on the observation that KV cache states exhibit high similarity between the adjacent layers in the middle-to-deep portion of LLMs. To facilitate merging, we propose disentangling the states into the magnitude and direction components, interpolating the directions of the state vectors while preserving their lengths unchanged."
S6	CLOSED-6	YOCO (You Only Cache Once)	https://arxiv.org/abs/2405.05254	READ BODY	Verbatim: "We introduce a decoder-decoder architecture, YOCO, for large language models, which only caches key-value pairs once. It consists of two components, i.e., a cross-decoder stacked upon a self-decoder. The self-decoder efficiently encodes global key-value (KV) caches that are reused by the cross-decoder via cross-attention." and "The design substantially reduces GPU memory demands, yet retains global attention capability."
S6	CLOSED-7	CLA (Cross-Layer Attention)	https://arxiv.org/abs/2405.12981	READ BODY	Verbatim: "we show that it is possible to take Multi-Query Attention a step further by also sharing key and value heads between adjacent layers, yielding a new attention design we call Cross-Layer Attention (CLA). With CLA, we find that it is possible to reduce the size of the KV cache by another 2x while maintaining nearly the same accuracy as unmodified MQA. In experiments training 1B- and 3B-parameter models from scratch, we demonstrate that CLA provides a Pareto improvement over the memory/accuracy tradeoffs which are possible with traditional MQA".
S6	CLOSED-8	Palu (low-rank KV cache with fused kernels)	https://arxiv.org/abs/2407.21118	READ BODY	The canonical hidden-dimension (low-rank) KV compression result. Verbatim: "This paper presents a hidden dimension compression approach called Palu, a KV-Cache compression framework that utilizes low-rank projection to reduce inference-time LLM memory usage. Palu decomposes the linear layers into low-rank matrices, caches compressed intermediate states, and reconstructs the full keys and values on the fly." and "Palu compresses KV-Cache by 50% while maintaining strong accuracy and delivering up to 1.89x on the RoPE-based attention module."
S6	CLOSED-9	xKV (cross-layer aligned singular vector extraction)	https://arxiv.org/abs/2503.18893	READ BODY	Verbatim: "We show, via Centered Kernel Alignment (CKA), that the dominant singular vectors of KV-Cache are well aligned across layers. Motivated by this observation, we propose xKV, a post-training compression method that jointly factorizes grouped-layer KV-Cache into a shared low-rank subspace, substantially reducing KV-Cache memory. Across widely used LLMs, xKV achieves up to 8x KV-Cache compression while preserving accuracy on long-context tasks and in multi-turn settings."
S6	CLOSED-10	X-EcoMLA (KV distillation / MLA upcycling)	https://arxiv.org/abs/2503.11132	READ BODY	The "KV distillation" branch — converting a pretrained non-MLA model into MLA by post-training distillation instead of pre-training. Verbatim: "we propose X-EcoMLA to deploy post training distillation to enable the upcycling of Transformer-based attention into an efficient hybrid MLA variant through lightweight post-training adaptation, bypassing the need for extensive pre-training." and "for Llama3.2-1B-Instruct baseline, a 6.4x compression achieves the same average score by using only 3.6B training tokens and 70 GPU hours on AMD" (abstract retrieved text ends mid-sentence at the hardware name; quoted exactly as retrieved).
S6	CLOSED-11	MTLA (Multi-head Temporal Latent Attention)	https://arxiv.org/abs/2505.13544	READ BODY	KV merging inside a latent design (temporal axis). Verbatim: "This paper proposes Multi-head Temporal Latent Attention (MTLA), which further reduces the KV cache size along the temporal dimension, greatly lowering the memory footprint of self-attention inference. MTLA employs a hyper-network to dynamically merge temporally adjacent KV cache vectors."
S6	CLOSED-12	vLLM ships a full MLA backend family	https://github.com/vllm-project/vllm/blob/main/docs/design/attention_backends.md	READ BODY	Retrieved from the local vLLM source tree at `/tmp/kvsrc/vllm-main/docs/design/attention_backends.md` (this checkout contains 2026-era models incl. deepseek_v4, kimi_k3, gemma4), and the cited GitHub blob URL was **independently re-fetched and confirmed** (HTTP 200, page title "vllm/docs/design/attention_backends.md at main · vllm-project/vllm · GitHub", and the quoted heading "MLA (Multi-head Latent Attention) Backends" is present in the retrieved blob HTML). Verbatim: "## MLA (Multi-head Latent Attention) Backends" / "MLA uses separate backends for prefill and decode phases." / "MLA decode backends are selected using the standard `-ac.backend=<BACKEND>` argument (e.g., `FLASHMLA`, `TRITON_MLA`)." and for DeepSeek V4 sparse MLA: "default on NVIDIA is `FLASHINFER_MLA_SPARSE_DSV4` on SM12x and `FLASHMLA_SPARSE_DSV4` on other supported CUDA architectures."
